image,caption
503717911_fc43cb3cf9.jpg,A white dog leaps up to grab a pink Frisbee .
503717911_fc43cb3cf9.jpg,A yellow dog catches a Frisbee in midair .
503717911_fc43cb3cf9.jpg,A yellow dog catches a red Frisbee .
505062117_a70b4e10ab.jpg,A black dog in the water with a tennis ball in his mouth .
505062117_a70b4e10ab.jpg,A black dog is swimming with a ball in its mouth .
505062117_a70b4e10ab.jpg,A black dog is swimming with a tennis ball in its mouth .
505062117_a70b4e10ab.jpg,A black dog with a ball in its mouth swims in the water .
505062117_a70b4e10ab.jpg,A dog swims in the water with a tennis ball in his mouth .
506367606_7cca2bba9b.jpg,An oriental florist arranging flowers
506367606_7cca2bba9b.jpg,A person looking to the right standing between plants in buckets and a banana box .
506367606_7cca2bba9b.jpg,A woman dressed in black standing at a green counter with barrels of flowers placed on it .
506367606_7cca2bba9b.jpg,A woman is standing at a counter that is holding buckets of flowers .
506367606_7cca2bba9b.jpg,The girl is sitting at the counter between the bucket of flowers and the cardboard boxes .
508261758_78fb8ae067.jpg,Three girls fell on top of one another and are laughing histerically .
508261758_78fb8ae067.jpg,Three girls pile on top of each other on the concrete .
508261758_78fb8ae067.jpg,Three girls playing on the ground .
508261758_78fb8ae067.jpg,"Three teenage girls rolling all over each other on the ground , laughing"
508261758_78fb8ae067.jpg,Three young girls play wrestling and laugh a lot .
509778093_21236bb64d.jpg,a brown and white dog chasing a ball on some grass .
509778093_21236bb64d.jpg,a brown and white dog has is playing with a white ball on the grass .
509778093_21236bb64d.jpg,A collie plays with a white ball in a field of green grass .
509778093_21236bb64d.jpg,A orange dog playing with a white ball on green grass .
509778093_21236bb64d.jpg,A small brown dog paws at a white ball
512634877_d7ad8c8329.jpg,A brown dog in a red harness chasing a red ball .
512634877_d7ad8c8329.jpg,A brown dog with a harness is chasing after a red ball .
512634877_d7ad8c8329.jpg,A dog in a harness chasing a red ball .
512634877_d7ad8c8329.jpg,A dog wearing a harness is playing with red ball in a grassy area .
512634877_d7ad8c8329.jpg,A pitbull dog chasing a red ball .
514036362_5f2b9b7314.jpg,A girl wearing a black top is smiling with a silver truck in the background .
514036362_5f2b9b7314.jpg,A woman in a black dress smiles in front of a silver truck .
514036362_5f2b9b7314.jpg,A woman in a black shirt smiling front of a car
514036362_5f2b9b7314.jpg,a woman wearing black stands in front of a pickup truck .
514036362_5f2b9b7314.jpg,Smiling girl in front of a white truck .
514431934_9cf78f05a9.jpg,An Ambulance is passing a man wearing a bandanna and girl .
514431934_9cf78f05a9.jpg,an ambulance drives on the street .
514431934_9cf78f05a9.jpg,A red ambulance drives down the street as two people look on .
514431934_9cf78f05a9.jpg,Two people in Seattle looking at an ambulance in the street .
514431934_9cf78f05a9.jpg,Two people stand before an ambulance .
514990193_2d2422af2c.jpg,A woman is laying on a striped couch on a grassy yard in a residential neighborhood .
514990193_2d2422af2c.jpg,A woman lays on a sofa in a yard .
514990193_2d2422af2c.jpg,A woman lies down on an old couch sitting on the grass .
514990193_2d2422af2c.jpg,Girl poses on couch on suburban lawn .
514990193_2d2422af2c.jpg,There is a couch sitting on grass with a girl in jeans and light brown hair on it .
516725192_c9cdd63878.jpg,A fisherman stands on the beach on a gray day .
516725192_c9cdd63878.jpg,A man holding a fishing pole and tackle box walking in from the ocean .
516725192_c9cdd63878.jpg,a man in a yellow cap is on the beach carrying a fishing pole .
516725192_c9cdd63878.jpg,A Man with a fishing pole standing on a beach .
516725192_c9cdd63878.jpg,A person is standing in the ocean fully clothed holding a fishing pole in one hand and a tackle box in the other .
517102724_a0f3069156.jpg,A black dog in front of a waterfall .
517102724_a0f3069156.jpg,A black dog is standing in front of a waterfall .
517102724_a0f3069156.jpg,A black dog plays around near a waterfall .
517102724_a0f3069156.jpg,Black dog prancing through the river .
517102724_a0f3069156.jpg,The large black dog is walking in the water .
519061891_320061864e.jpg,A little boy is splashing around in the water in a kiddie pool .
519061891_320061864e.jpg,A small boy in a blue shirt splashes water in a baby pool outside .
519061891_320061864e.jpg,A small boy wearing a blue shirt plays in the kiddie pool .
519061891_320061864e.jpg,a young boy paying in a small pool with water
519061891_320061864e.jpg,A young child splashes in a green and yellow wading pool
522063319_33827f1627.jpg,Two children are dressed as pirates .
522063319_33827f1627.jpg,Two children dressed as pirates
522063319_33827f1627.jpg,Two children kneeling down with pirate hats on
522063319_33827f1627.jpg,Two young boys are kneeling in the bushes wearing pirate costumes .
522063319_33827f1627.jpg,Two young boys wearing pirate hats are crouching down .
522486784_978021d537.jpg,A black dog and a brown dog close together .
522486784_978021d537.jpg,A brown dog and a black dog on a dirt path .
522486784_978021d537.jpg,One brown and one mostly black dog are either playing or fighting .
522486784_978021d537.jpg,Two dogs are playing together outside .
522486784_978021d537.jpg,"Two dogs , face to face , on a dirt road ."
524036004_6747cf909b.jpg,"A boy in blue and red trunks , with a green ball in his hand . is jumping into a pool ."
524036004_6747cf909b.jpg,A boy is jumping into the water with a ball in his hand .
524036004_6747cf909b.jpg,A boy jumps into a pool while holding a ball .
524036004_6747cf909b.jpg,boy in floral swim trunks jumps into the pool
524036004_6747cf909b.jpg,Boy in red and blue flowered trunks jumps into pool holding green ball .
524310507_51220580de.jpg,A man in a large red truck .
524310507_51220580de.jpg,A man in a red truck is staring out the driver-side window .
524310507_51220580de.jpg,A man looks mysterious in a blue shirt and a red truck for a company called Wilbert .
524310507_51220580de.jpg,A truck driver is looking out of the window of his purple truck .
524310507_51220580de.jpg,The truck driver pauses for a photo opportunity .
524698457_77ba13840a.jpg,A brown dog races on an obstacle course .
524698457_77ba13840a.jpg,A dog jumping over hurdles .
524698457_77ba13840a.jpg,A dog leaps over the bar .
524698457_77ba13840a.jpg,A long-haired dog is jumping over horizontal poles .
524698457_77ba13840a.jpg,The dog is jumping over a yellow and white fence on an obstacle course .
527968666_1fcddf81ab.jpg,"A big , furry , black dog is on a blue leash and is coming out of the water ."
527968666_1fcddf81ab.jpg,A black dog on a blue leash is walking in a stream .
527968666_1fcddf81ab.jpg,A black dog on a leash walking in water
527968666_1fcddf81ab.jpg,A wet black dog emerges from the water .
527968666_1fcddf81ab.jpg,The dog is on a leash and is walking out of the water .
528498076_43f0ef36b5.jpg,A boy jumps on a bed .
528498076_43f0ef36b5.jpg,A kid is jumping on a structure covered with soft material .
528498076_43f0ef36b5.jpg,A little boy wearing white jumps on the bed .
528498076_43f0ef36b5.jpg,A toddler in a white sports shorts set jumping on a bed
528498076_43f0ef36b5.jpg,Child in white jumping on bed
530888330_a18343e38d.jpg,A shadowy male looking at the far away hills .
530888330_a18343e38d.jpg,A silhouette of a man over a mountaintop .
530888330_a18343e38d.jpg,A silhouette of a man overlooking a large valley .
530888330_a18343e38d.jpg,Silhouette of man in front of mountain landscape
530888330_a18343e38d.jpg,The man is in silhouette while the mountain landscape is visible .
532396029_ce125bda3f.jpg,A little blonde girl splashing in a mud puddle .
532396029_ce125bda3f.jpg,"A little girl finds joy in playing in a big , sloppy area of mud !"
532396029_ce125bda3f.jpg,A little girl with blonde hair is playing and splashing in a mud puddle .
532396029_ce125bda3f.jpg,A naked little girl plays in a mud puddle .
532396029_ce125bda3f.jpg,A naked little girl splashing in a mud puddle
532457586_bddfc5251d.jpg,A shirtless man with a brown and white dog looking at a woman in jeans and a bikini top who is relaxing on a bench .
532457586_bddfc5251d.jpg,A shirtless man with a dog next to him talking to a shirtless girl slouching on a bench .
532457586_bddfc5251d.jpg,A woman in a bikini top is on the bench and a man with no shirt is talking to her .
532457586_bddfc5251d.jpg,A woman is sitting on a bench while talking to a shirtless man .
532457586_bddfc5251d.jpg,A woman with a hat is sitting on a skateboard which is on top of a bench and speaking with a shirtless man .
533483374_86c5d4c13e.jpg,A brown and white dog is standing on a beach with a tennis ball beside it .
533483374_86c5d4c13e.jpg,A dog is on the beach near a ball .
533483374_86c5d4c13e.jpg,a dog on the beach .
533483374_86c5d4c13e.jpg,The brown dog is standing next to a ball on the beach .
533483374_86c5d4c13e.jpg,The dog stands in the sand near the ocean .
533713001_2d36e93509.jpg,A group of older people are sitting outside under their marine-life-themed umbrella .
533713001_2d36e93509.jpg,A group of people are sitting around a table under a blue sunshade .
533713001_2d36e93509.jpg,A group of people sit on an outdoor patio with lots of potted plants .
533713001_2d36e93509.jpg,A group of people sitting in chairs in a circle having a conversation .
533713001_2d36e93509.jpg,Several people are sitting around a table on a patio .
534655560_dc1c335b3f.jpg,A girl in a pink hat is running past a green wheelbarrow .
534655560_dc1c335b3f.jpg,A girl runs in front of a wheelbarrow .
534655560_dc1c335b3f.jpg,"A little girl wearing a hat , playing surrounded by a wheelbarrow with wood in the background and a building ."
534655560_dc1c335b3f.jpg,A little girl wearing a pink hat is running near some garden tools .
534655560_dc1c335b3f.jpg,A young girl with a painted face runs in a backyard .
535309053_ec737abde8.jpg,A campsite has been established amidst the trees and bushes .
535309053_ec737abde8.jpg,A campsite with tents and picnic tables .
535309053_ec737abde8.jpg,A group of people camp in tents near some trees .
535309053_ec737abde8.jpg,A woman at a campground .
535309053_ec737abde8.jpg,People are camping in a group .
537359971_6e28f5e66e.jpg,two woman wearing skirts walking down the street together
537359971_6e28f5e66e.jpg,Two women in skirts walking across a street .
537359971_6e28f5e66e.jpg,Two women ion skirts walk across a parking lot .
537359971_6e28f5e66e.jpg,"Two women , wearing skirts and carrying purses , cross street in urban area ."
537359971_6e28f5e66e.jpg,Two women with purses walk in an urban location .
537479916_c033897fac.jpg,A black dog finishes running down a blue and orange ramp .
537479916_c033897fac.jpg,A black dog has just run down a blue and red ramp on an obstacle course .
537479916_c033897fac.jpg,A dog and person doing an agility course .
537479916_c033897fac.jpg,a dog runs dog a ramp .
537479916_c033897fac.jpg,A dog runs down a ramp past its trainer .
537532165_e4b7c0e61a.jpg,A child playing on the monkey bars at a playground with an adult present .
537532165_e4b7c0e61a.jpg,a girl hangs on the bars .
537532165_e4b7c0e61a.jpg,A kid hangs upside down on the monkey bars at a playground .
537532165_e4b7c0e61a.jpg,a young children hanging upside at the playground
537532165_e4b7c0e61a.jpg,girl hanging upside down on blue monkey bars
539493431_744eb1abaa.jpg,A man is playing with a fire baton in the day light .
539493431_744eb1abaa.jpg,A man juggling fire .
539493431_744eb1abaa.jpg,A man stands near a playground .
539493431_744eb1abaa.jpg,Man throws flames outside .
539493431_744eb1abaa.jpg,The guy is holding a black stick in front of a playground .
539705321_99406e5820.jpg,A kid in red falls as he struggles with a kid in white to get to a soccer ball .
539705321_99406e5820.jpg,Children chasing the ball in a soccer game .
539705321_99406e5820.jpg,Little boys running and chasing a soccer ball .
539705321_99406e5820.jpg,The boy with the red soccer suit is falling down while the boy in the white shirt has his eyes on the ball .
